,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
2,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2005,MONSOON,12.306363636363635,10.300850694444444,10.526215277777775,10.180084569183212,10.673908555604138,9.635759032513935,10.018048764791892
3,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2005,POMKH,13.633333333333333,10.130451388888886,10.310659722222221,10.114717408176592,10.57520614205951,10.504515363857774,10.267550606378899
0,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2006,POMRB,14.183333333333332,10.025062003968252,10.291041666666663,10.506330444905958,10.580629585707458,10.834020193790368,10.250844264159038
1,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2006,PREMON,13.456666666666667,9.979786706349207,9.96986111111111,10.246909378054683,10.476493609559569,11.36350830431858,11.296443935837125
2,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2006,MONSOON,12.306363636363635,9.871163194444446,10.080262896825397,9.889288483975667,10.33739020334574,8.962917876971233,9.183667538550477
3,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2006,POMKH,13.633333333333333,10.01311507936508,9.879310515873016,9.618715947528257,10.198738199700818,10.136693470609936,10.157160246640322
0,HR,Panchkula,Barwala,30.614583335,77.015277775,2007,POMRB,14.183333333333332,10.109642857142855,9.863015873015874,10.182658139945527,10.233065095650511,10.346870534836096,9.826660815268044
1,HR,Panchkula,Barwala,30.614583335,77.015277775,2007,PREMON,13.456666666666667,10.158571428571426,10.163214285714286,10.533023455395886,10.266879276437736,10.991850149107428,10.858143806208739
2,HR,Panchkula,Barwala,30.614583335,77.015277775,2007,MONSOON,12.306363636363635,10.2625,10.056071428571428,9.88952835895182,10.109254885164473,9.021632391852636,9.487195438007356
3,HR,Panchkula,Barwala,30.614583335,77.015277775,2007,POMKH,13.633333333333333,10.191071428571428,10.261071428571428,9.946859872513947,10.063958707287057,10.062040112605256,9.7395101724257
0,HR,Panchkula,Barwala,30.614583335,77.015277775,2008,POMRB,14.183333333333332,10.300386904761904,10.263928571428572,10.384115923508368,10.111700791015297,10.517079596793463,10.154461534574562
1,HR,Panchkula,Barwala,30.614583335,77.015277775,2008,PREMON,13.456666666666667,10.32059523809524,10.118214285714286,10.420755268390737,10.10525645655269,11.118601736942715,10.793063879208546
