Date,Season,Vijaypur,Sheopur,Karahal,Vijaypur_Trend,Vijaypur_SMA,Vijaypur_EWMA,Vijaypur_DES,Vijaypur_TES,Vijaypur_ARIMA,Sheopur_Trend,Sheopur_SMA,Sheopur_EWMA,Sheopur_DES,Sheopur_TES,Sheopur_ARIMA,Karahal_Trend,Karahal_SMA,Karahal_EWMA,Karahal_DES,Karahal_TES,Karahal_ARIMA
2016-02-29,POMRB,10.59625,24.218000000000004,10.894285714285717,8.32594246031746,8.915252976190471,8.87984767877527,9.658292503766429,9.466793626328178,8.454971225119307,18.372500000000002,19.325500000000027,20.015555927015434,19.50849327314523,17.98841895699624,16.004849886009822,8.195684523809524,8.613214285714289,8.520165153813071,7.460689071140922,8.60172790675147,8.471551602931484
2016-05-31,PREMON,8.162638888888889,16.305,10.338095238095235,7.728234126984127,8.661746031746025,8.592964162820717,9.218603470440943,12.03287076055208,11.740642656676318,17.717125000000003,18.933250000000026,18.531333556209262,18.437251493225475,27.020410087775943,23.181528832083877,8.085595238095237,8.274523809523812,9.247337187525936,7.60517479030507,12.64373118639295,13.828632457364268
2016-08-31,MONSOON,5.095,12.862,4.145,7.200190972222222,7.9901388888888825,7.1937784976924295,7.268592258660571,4.577702678007218,4.824570734151299,17.57775,17.811750000000025,16.263600133725557,16.557335851745897,13.79145503388744,15.828219008177095,7.77077380952381,8.116845238095241,7.206402312515561,7.26024868465187,4.307774038308175,3.578227741790613
2016-11-30,POMKH,6.011428571428572,17.105,6.8400000000000025,6.969972718253969,7.466329365079359,6.720838527186887,6.611323356999573,6.692245903459498,6.873854861620707,18.584625000000003,17.622500000000024,16.600160080235334,16.760427621336152,15.671622386258663,15.446345780774694,7.409226190476191,8.054345238095241,7.059841387509337,7.141716312232173,6.364696672850399,6.244942463870619
2017-02-28,POMRB,8.467142857142857,23.86000000000001,8.625714285714286,7.170267857142856,6.934052579365073,7.419360259169275,7.558742556093051,7.361829803277413,7.236927774111475,21.884000000000004,17.533000000000026,19.504096048141204,19.1946910527037,18.146736692235542,19.741770968964094,7.8986607142857155,7.487202380952384,7.686190546791316,7.173622620327186,8.795054757502339,8.912984783893238
2017-05-31,PREMON,8.45,24.718000000000004,9.714285714285714,7.641785714285713,7.005892857142851,7.831616155501565,8.109568223924201,9.908646830701226,9.43305871844515,25.769625,19.636250000000025,21.589657628884723,21.094668183148436,23.168323714919993,19.466968846175064,8.98392857142857,7.331250000000004,8.497428613789076,7.29776234687894,11.951890607920078,11.814854816038949
2017-08-31,MONSOON,6.4099999999999975,30.844,8.684285714285714,8.094821428571427,7.3346428571428515,7.262969693300938,7.31928093864218,4.377298082774652,5.103991965848867,28.207500000000003,24.131750000000025,25.291394577330834,24.435539808585208,17.62620387643851,20.121322928811384,10.034821428571428,8.466071428571432,8.572171453987732,7.343050157959868,3.640393801776151,3.4104983658523436
2017-11-30,POMKH,8.468571428571428,30.208,10.982857142857142,8.240714285714285,7.948928571428566,7.745210387409134,7.964180403338797,7.700741102577321,7.691613069064837,28.481687500000003,27.407500000000024,27.2580367463985,26.425611629009673,26.382593321672374,26.920489166965627,10.567857142857141,9.501785714285717,9.536445729535497,7.576094574103302,7.56935605436541,8.639350679851127
2018-02-28,POMRB,9.634285714285713,30.26,12.89,7.9607142857142845,8.24071428571428,8.500840518159766,8.983312945049624,9.525970076577055,9.311374010777374,26.104625,29.00750000000002,28.4588220478391,27.757753442348612,30.885656611857694,30.110719131331063,9.811785714285714,10.567857142857145,10.8778674377213,7.9636010771824655,11.056133480485464,10.890111295334112
2018-05-31,PREMON,8.45,20.5115,9.714285714285714,7.872142857142857,8.24071428571428,8.48050431089586,8.919188350885252,11.27744177170366,10.116200659448957,23.4344375,27.955875000000024,25.279893228703457,25.318199935004795,32.133855469832035,25.64214205565276,8.796785714285715,10.567857142857145,10.412434748347065,8.094437447366523,14.933215816173927,13.405027648819342
2018-08-31,MONSOON,4.170000000000001,16.034000000000002,2.6357142857142852,,7.680714285714281,6.756302586537516,6.5776334250058435,4.654149705213069,5.354893183800593,,24.253375000000027,21.581535937222075,22.182265118380553,23.282052314858262,22.6167573481121,,9.055714285714288,7.301746563293953,7.657169864369343,5.549793336928378,4.693993304909593
2018-11-30,POMKH,10.0,23.6565,8.911428571428573,,8.063571428571423,8.053781551922508,,5.969797962911533,6.108076559187463,,22.615500000000026,22.411521562333245,,20.758850130998177,19.662887052303432,,8.537857142857145,7.945619366547801,,6.6174933030505025,6.16744938409442
